alloy_name,elastic_modulus,source,mixing_entropy,mixing_enthalpy,valence_electron,diff_in_atomic_radii,diff_electronegativity,omega,lambda,phases,density,hardness,yield_strength,mean_atomic_radius,std_atomic_radius,max_atomic_radius,min_atomic_radius,delta_r,mean_electronegativity,std_electronegativity,delta_chi,vec,mixing_entropy.1,num_elements,comp_Ti,comp_Zr,comp_Hf,comp_Nb,comp_Ta,comp_V,comp_Cr,comp_Mo,comp_W,comp_Fe,comp_Co,comp_Ni,comp_Cu,comp_Al,comp_Mn,comp_Si,comp_Sn,ultimate_strength,elongation,Unnamed: 0,Alloy,Diff. Lattice Constants,Diff. Melting Point,Mixing Enthalpy,Lattice Constants,Lambda,Diff. in atomic radii,Omega,Melting Temp.,Diff. Electronegativity,Mixing Entropy,Valence electron,Young's Mod (GPa),alloy_system,elastic_modulus_gpa,composition,year,notes,Composition,Phases present,Hardness (HVN),Yield Strength (MPa),Ultimate Tensile Strength (MPa),Elongation (%),Compressive strength (MPa),Plasticity (%) - Compressive,Note on any unqiue processing or data features,Source,FCC,BCC,HCP,IM,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Ge,Hf,Li,Mg,Mn,Mo,N,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,material_id,bulk_modulus,shear_modulus,formation_energy,elements,nsites
Ca3PbN,22.526544397185063,Materials Project,,,,,,,,,2.686214811134139,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-21128,18.661,8.672,0.748858181,"Ca,N,Pb",5.0
KMnAs,22.589171380018765,Materials Project,,,,,,,,,3.681401900788781,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-21847,9.764,10.135,-0.237005137560345,"As,K,Mn",6.0
SmCdAu2,22.71106498309383,Materials Project,,,,,,,,,12.620614336533068,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-867882,82.573,7.809,-0.645947641249996,"Au,Cd,Sm",4.0
YbInHg2,22.796128824884796,Materials Project,,,,,,,,,12.472769125554096,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865790,40.699,8.103,-0.365405702499998,"Hg,In,Yb",4.0
KMnP,22.80701512984401,Materials Project,,,,,,,,,2.71324409464152,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-20422,11.679,9.709,-0.417527901607963,"K,Mn,P",6.0
Ba3BiP,22.856687817258884,Materials Project,,,,,,,,,3.867919333462223,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1013713,18.193,8.855,-0.15086505492857,"Ba,Bi,P",5.0
KFeS2,22.983718775140787,Materials Project,,,,,,,,,2.734420663058496,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-3827,16.879,9.027,-0.9958706005625,"Fe,K,S",8.0
K3Fe(CN)6,23.001406139514863,Materials Project,,,,,,,,,1.810828378625838,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-541627,18.725,8.879,-0.249728837609374,"C,Fe,K,N",32.0
CsTiCl3,23.03117379377118,Materials Project,,,,,,,,,3.393342944862752,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-28283,15.527,9.192,-1.946154178833333,"Cl,Cs,Ti",10.0
SmCdAg2,23.12425316144061,Materials Project,,,,,,,,,9.163330571416122,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-867853,67.735,8.012,-0.274145252083332,"Ag,Cd,Sm",4.0
SrMgTl2,23.127932439858345,Materials Project,,,,,,,,,7.613362748693444,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-867172,29.945,8.433,-0.271429610416669,"Mg,Sr,Tl",4.0
RbFe2Se3,23.23359790250253,Materials Project,,,,,,,,,4.495597991849958,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-15120,20.081,8.887,-0.742234188255207,"Fe,Rb,Se",12.0
BaTlHg2,23.24256324400596,Materials Project,,,,,,,,,10.063953200497815,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865984,26.909,8.57,-0.398012974583339,"Ba,Hg,Tl",4.0
Tl2SnTe5,23.27832654516287,Materials Project,,,,,,,,,6.945383300603817,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-28843,19.458,8.949,-0.459367647500001,"Sn,Te,Tl",16.0
Ba2TlBi2O7,23.31611217306016,Materials Project,,,,,,,,,6.898054453674889,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1046056,27.729,8.573,-1.8603029756944447,"Ba,Bi,O,Tl",12.0
KCdSb,23.49269746301067,Materials Project,,,,,,,,,4.669020573705978,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1018652,21.748,8.899000000000001,-0.5163164945833331,"Cd,K,Sb",6.0
K3ReH6,23.53166124883904,Materials Project,,,,,,,,,3.172136336988902,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-690789,25.075,8.757,-0.108163672767857,"H,K,Re",10.0
Ba3BiAs,23.62039580712788,Materials Project,,,,,,,,,4.10506710546045,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1013716,18.404,9.183,-0.308992057499999,"As,Ba,Bi",5.0
Na6ZnSn2,23.623165954945456,Materials Project,,,,,,,,,2.9186158908283693,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-568866,16.146,9.403,-0.146929750919539,"Na,Sn,Zn",9.0
LiSbAu,23.62622019796384,Materials Project,,,,,,,,,8.080207579977742,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-12564,53.85,8.279,-0.323932655202019,"Au,Li,Sb",3.0
RbMnP,23.71475272647835,Materials Project,,,,,,,,,2.733473778588179,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-21413,16.708,9.385,-0.38809726002463,"Mn,P,Rb",6.0
Ta2PdSe6,23.80043697111176,Materials Project,,,,,,,,,7.398607161598863,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-8436,17.445,9.351,-0.7847910432268521,"Pd,Se,Ta",9.0
LiCa2Mg,23.920687534337272,Materials Project,,,,,,,,,1.451369763444217,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-975368,20.611,9.154,-0.018665140416667,"Ca,Li,Mg",4.0
Tl2PdSe2,23.93374988512349,Materials Project,,,,,,,,,8.536604794162354,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-28954,31.919,8.703,-0.446582548624996,"Pd,Se,Tl",10.0
Rb2CrCl4,23.971199156614407,Materials Project,,,,,,,,,2.998807258917417,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-570910,20.171,9.206,-1.899689072142858,"Cl,Cr,Rb",7.0
Li2TlAu,23.981579220993,Materials Project,,,,,,,,,9.27643347278775,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-30406,45.771,8.488,-0.380884878333333,"Au,Li,Tl",4.0
BaHg2Pb,23.99762273003736,Materials Project,,,,,,,,,10.04629233357604,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-864618,31.615,8.736,-0.430415881250005,"Ba,Hg,Pb",4.0
NaTl2Bi,24.17858718064637,Materials Project,,,,,,,,,8.784361135381536,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865145,27.25,8.941,-0.188457398749996,"Bi,Na,Tl",4.0
La2AgRu,24.37747972664537,Materials Project,,,,,,,,,8.077570643652567,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-867798,71.667,8.445,-0.207928977916666,"Ag,La,Ru",4.0
Pr3InC,24.43696270908371,Materials Project,,,,,,,,,4.602214126400706,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-19749,32.389,8.891,1.420860966833328,"C,In,Pr",5.0
Ca3SnN,24.50021656218491,Materials Project,,,,,,,,,2.048296983202054,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-637179,19.651,9.48,0.6716416300000001,"Ca,N,Sn",5.0
RbMnBi,24.553105661242267,Materials Project,,,,,,,,,5.536925794424969,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1018949,15.6,9.919,0.022884243189653,"Bi,Mn,Rb",6.0
ScHCl,24.581892096758075,Materials Project,,,,,,,,,2.768377980392532,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-24081,16.745,9.791,-1.623375357083333,"Cl,H,Sc",6.0
CrCdTe2,24.60424637692796,Materials Project,,,,,,,,,5.2338190520093,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1018083,38.574,8.827,-0.335086943333332,"Cd,Cr,Te",4.0
Cs2TmH4,24.640895813047717,Materials Project,,,,,,,,,4.648703189596628,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1025334,14.059,10.2,-0.297166051609195,"Cs,H,Tm",7.0
BTe2As,24.656806684176544,Materials Project,,,,,,,,,6.713955219597869,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-631524,65.801,8.576,1.140974856354169,"As,B,Te",4.0
Sr2Cu(IO)2,24.767880088107304,Materials Project,,,,,,,,,5.111788396202683,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-549487,15.256,10.073,-2.040133024285713,"Cu,I,O,Sr",7.0
Tl2CuF4,25.01775165823782,Materials Project,,,,,,,,,7.8113830578741394,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1025338,36.339,9.03,-1.887073892857143,"Cu,F,Tl",7.0
LiAg2Pb,25.042906805530613,Materials Project,,,,,,,,,9.07591885287057,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-974642,47.164,8.871,-0.122737301666664,"Ag,Li,Pb",4.0
Cs2TlSiH6,25.285515760507003,Materials Project,,,,,,,,,4.627632632530177,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-989560,16.605,10.145,-0.090500304833335,"Cs,H,Si,Tl",10.0
Ba3BiSb,25.426163045254043,Materials Project,,,,,,,,,4.316539038767182,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1013719,19.129,9.944,-0.530236362,"Ba,Bi,Sb",5.0
NaTeAu,25.44386006617312,Materials Project,,,,,,,,,7.235588046782435,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-9264,31.246,9.325,-0.6205229249999981,"Au,Na,Te",6.0
LiLaHg2,25.5518598590816,Materials Project,,,,,,,,,9.091513390372596,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-861624,44.988,9.091,-0.5219357516666671,"Hg,La,Li",4.0
CrGeRh,25.592473652793444,Materials Project,,,,,,,,,7.681429408612081,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-961725,118.263,8.741,-0.014577054999998,"Cr,Ge,Rh",3.0
LiCdAg2,25.66092546380977,Materials Project,,,,,,,,,7.985703618874868,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-867872,58.234,8.994,-0.156172906666668,"Ag,Cd,Li",4.0
RbCaO3,25.672156655224285,Materials Project,,,,,,,,,2.928769450282601,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-975382,40.141,9.212,-1.484000282499999,"Ca,O,Rb",5.0
Ba3SbP,25.672830867999828,Materials Project,,,,,,,,,3.440789724829294,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1013712,19.718,10.005,-0.30285898092857,"Ba,P,Sb",5.0
NaInHg2,25.75632915328013,Materials Project,,,,,,,,,9.304542760188069,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865100,25.727,9.66,-0.210820851250002,"Hg,In,Na",4.0
CuAgTe2,26.06678134437949,Materials Project,,,,,,,,,6.887896844095928,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-2977,20.693,10.103,-0.024186624687494,"Ag,Cu,Te",4.0
ZrV2,26.08109858903333,Materials Project,,,,,,,,,6.500877243380367,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-258,138.858,8.879,0.083384669999998,"V,Zr",6.0
Pr3AlN,26.090219685917795,Materials Project,,,,,,,,,4.414446347963168,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-20684,31.769,9.57,1.015425827250001,"Al,N,Pr",5.0
TlFeS2,26.09034675443062,Materials Project,,,,,,,,,5.837664363553149,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-3849,24.875,9.844,-0.619509334583334,"Fe,S,Tl",8.0
Li2AgHg,26.234353687601704,Materials Project,,,,,,,,,8.270531853513921,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865874,37.398,9.484,-0.288340681458333,"Ag,Hg,Li",4.0
Ba3SbAs,26.28205250141016,Materials Project,,,,,,,,,3.692311515291748,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1013714,19.616,10.293,-0.4594205835,"As,Ba,Sb",5.0
KNa2Bi,26.367171475447872,Materials Project,,,,,,,,,4.000901202523468,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-863707,16.554,10.679,-0.517660647187501,"Bi,K,Na",4.0
Li2CuS2,26.51383828743569,Materials Project,,,,,,,,,2.582957824790304,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-884085,21.596,10.234,-0.986835859333332,"Cu,Li,S",10.0
Yb3InC,26.752548705609694,Materials Project,,,,,,,,,9.80982059429727,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-19777,38.199,9.67,-0.759455835,"C,In,Yb",5.0
BaIrF6,26.768427349858595,Materials Project,,,,,,,,,6.278066128788799,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-13545,26.708,10.041,-2.771339213750001,"Ba,F,Ir",8.0
LiNdHg2,26.8741324983139,Materials Project,,,,,,,,,9.709893409495225,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-861660,48.714,9.543,-0.5177201447916671,"Hg,Li,Nd",4.0
NdBiAu2,26.948926909108675,Materials Project,,,,,,,,,12.653190212830625,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-977565,78.758,9.338,-0.611393799374999,"Au,Bi,Nd",4.0
NdAgAu2,26.95680842332869,Materials Project,,,,,,,,,12.392187231070215,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-864892,81.37,9.329,-0.568616172291667,"Ag,Au,Nd",4.0
Sm3InC,26.96505061205273,Materials Project,,,,,,,,,5.152648080441193,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-20229,34.955,9.831,1.447761874000002,"C,In,Sm",5.0
CoCrFeNi2.1Nb0,27.0,DOE/OSTI,11.0061902267445,-3.69140220549119,8.62744,0.268735802503741,0.0932931150437158,5.48832110599641,152.400346985629,,,,,25.07450980392157,16.151600132841672,51.05882352941177,0.0,51.05882352941177,0.3678823529411764,0.2499732980742065,0.7864705882352941,8.627450980392158,11.005548812696356,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196078431372549,0.0,0.0,0.196078431372549,0.196078431372549,0.411764705882353,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,27.0,DOE/OSTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,CoCrFeNi2.1Nb0,0.400139102470979,170.331414965061,-3.69140220549119,3.075290528,152.400346985629,0.268735802503741,5.48832110599641,1840.746,0.0932931150437158,11.0061902267445,8.62744,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,CoCrFeNi2.1Nb0,0.400139102470979,170.331414965061,-3.69140220549119,3.075290528,152.400346985629,0.268735802503741,5.48832110599641,1840.746,0.0932931150437158,11.0061902267445,8.62744,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CsHgCl3,27.001866718102036,Materials Project,,,,,,,,,4.631304596224877,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-570591,27.743,10.092,-1.520184172431036,"Cl,Cs,Hg",5.0
LiScI3,27.058161016810704,Materials Project,,,,,,,,,4.41588947498251,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-28835,16.739,10.994,-1.347733139666667,"I,Li,Sc",10.0
TaNi2Te3,27.17577886817577,Materials Project,,,,,,,,,7.923500166289438,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-9391,21.521,10.537,-0.569353499555553,"Ni,Ta,Te",12.0
V2NiSe4,27.43693051865118,Materials Project,,,,,,,,,5.995732954623967,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-569662,19.078,10.885,-0.693428101750009,"Ni,Se,V",7.0
Nd3AlN,27.440094561557267,Materials Project,,,,,,,,,4.626233406968918,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-21910,32.77,10.085,1.008183712583331,"Al,N,Nd",5.0
Cu2OF2,27.455024061597683,Materials Project,,,,,,,,,3.802159751787549,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-754084,24.57,10.449,-1.433026519999999,"Cu,F,O",10.0
MnSbRh,27.50387416334059,Materials Project,,,,,,,,,8.47245284163674,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-568983,104.921,9.443,-0.175133787637937,"Mn,Rh,Sb",3.0
NpIO,27.728114409274934,Materials Project,,,,,,,,,8.137685268709907,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-556939,14.177,11.809,-2.324902197916666,"I,Np,O",6.0
LiPrHg2,28.00334081672656,Materials Project,,,,,,,,,9.464312201306118,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865738,47.688,9.986,-0.510180438333328,"Hg,Li,Pr",4.0
