,latent_x,latent_y,Co,Cr,Fe,Ni,Mn,Al
323,0.944723618,-3.959798995,0.041106,0.06807,0.029239,0.062245,0.021419,0.777921
324,0.984924623,-3.959798995,0.04059,0.067457,0.028973,0.061678,0.021104,0.780199
325,1.025125628,-3.959798995,0.040094,0.066865,0.028715,0.061125,0.020801,0.782399
326,1.065326633,-3.959798995,0.039619,0.066293,0.028468,0.060586,0.02051,0.784525
327,1.105527638,-3.959798995,0.039164,0.06574,0.028228,0.060061,0.02023,0.786578
328,1.145728643,-3.959798995,0.038728,0.065206,0.027998,0.059548,0.01996,0.78856
329,1.185929648,-3.959798995,0.03831,0.064692,0.027776,0.059048,0.019701,0.790474
330,1.226130653,-3.959798995,0.03791,0.064195,0.027562,0.05856,0.019451,0.792321
331,1.266331658,-3.959798995,0.037528,0.063717,0.027357,0.058084,0.019212,0.794104
332,1.306532663,-3.959798995,0.037162,0.063255,0.027159,0.05762,0.018981,0.795823
333,1.346733668,-3.959798995,0.036813,0.062811,0.026968,0.057167,0.018759,0.797481
334,1.386934673,-3.959798995,0.03648,0.062384,0.026785,0.056725,0.018547,0.799079
335,1.427135678,-3.959798995,0.036161,0.061973,0.02661,0.056294,0.018342,0.80062
336,1.467336683,-3.959798995,0.035858,0.061579,0.026441,0.055873,0.018145,0.802104
337,1.507537688,-3.959798995,0.035569,0.0612,0.02628,0.055462,0.017957,0.803533
338,1.547738693,-3.959798995,0.035294,0.060836,0.026125,0.055061,0.017776,0.804908
339,1.587939698,-3.959798995,0.035033,0.060488,0.025977,0.054669,0.017602,0.806231
340,1.628140704,-3.959798995,0.034786,0.060155,0.025835,0.054287,0.017435,0.807503
341,1.668341709,-3.959798995,0.034551,0.059837,0.025699,0.053913,0.017276,0.808725
342,1.708542714,-3.959798995,0.034329,0.059533,0.02557,0.053548,0.017123,0.809898
343,1.748743719,-3.959798995,0.034119,0.059244,0.025446,0.053191,0.016976,0.811024
344,1.788944724,-3.959798995,0.033921,0.058968,0.025329,0.052842,0.016836,0.812104
345,1.829145729,-3.959798995,0.033735,0.058707,0.025217,0.0525,0.016702,0.813139
346,1.869346734,-3.959798995,0.033561,0.058459,0.025111,0.052166,0.016574,0.814129
347,1.909547739,-3.959798995,0.033398,0.058225,0.02501,0.051839,0.016452,0.815076
348,1.949748744,-3.959798995,0.033246,0.058005,0.024915,0.051519,0.016336,0.815981
349,1.989949749,-3.959798995,0.033104,0.057798,0.024824,0.051205,0.016225,0.816844
350,2.030150754,-3.959798995,0.032974,0.057604,0.024739,0.050897,0.016119,0.817666
351,2.070351759,-3.959798995,0.032854,0.057423,0.024659,0.050596,0.01602,0.818449
352,2.110552764,-3.959798995,0.032744,0.057255,0.024584,0.0503,0.015925,0.819192
353,2.150753769,-3.959798995,0.032644,0.057101,0.024513,0.050009,0.015835,0.819898
354,2.190954774,-3.959798995,0.032555,0.056959,0.024447,0.049723,0.015751,0.820566
355,2.231155779,-3.959798995,0.032475,0.05683,0.024385,0.049442,0.015671,0.821196
356,2.271356784,-3.959798995,0.032405,0.056714,0.024328,0.049166,0.015596,0.821791
357,2.311557789,-3.959798995,0.032344,0.056611,0.024275,0.048893,0.015526,0.82235
358,2.351758794,-3.959798995,0.032293,0.056521,0.024227,0.048625,0.015461,0.822874
359,2.391959799,-3.959798995,0.032252,0.056443,0.024182,0.04836,0.0154,0.823364
360,2.432160804,-3.959798995,0.032219,0.056379,0.024141,0.048098,0.015344,0.823819
361,2.472361809,-3.959798995,0.032196,0.056327,0.024104,0.047839,0.015292,0.824242
362,2.512562814,-3.959798995,0.032182,0.056288,0.024071,0.047582,0.015245,0.824631
363,2.552763819,-3.959798995,0.032177,0.056263,0.024041,0.047328,0.015203,0.824988
364,2.592964824,-3.959798995,0.032181,0.05625,0.024015,0.047076,0.015164,0.825314
365,2.633165829,-3.959798995,0.032195,0.056251,0.023992,0.046825,0.01513,0.825607
366,2.673366834,-3.959798995,0.032217,0.056265,0.023972,0.046576,0.015101,0.82587
367,2.713567839,-3.959798995,0.032248,0.056293,0.023955,0.046327,0.015075,0.826103
368,2.753768844,-3.959798995,0.032287,0.056334,0.023941,0.046079,0.015054,0.826305
369,2.793969849,-3.959798995,0.032336,0.056389,0.023929,0.045831,0.015038,0.826477
370,2.834170854,-3.959798995,0.032394,0.056459,0.023921,0.045582,0.015025,0.826619
371,2.874371859,-3.959798995,0.03246,0.056542,0.023914,0.045333,0.015017,0.826733
372,2.914572864,-3.959798995,0.032536,0.05664,0.02391,0.045083,0.015013,0.826818
373,2.954773869,-3.959798995,0.03262,0.056753,0.023909,0.044832,0.015014,0.826874
374,2.994974874,-3.959798995,0.032713,0.056881,0.023908,0.044578,0.015018,0.826902
375,3.035175879,-3.959798995,0.032815,0.057024,0.02391,0.044322,0.015027,0.826902
376,3.075376884,-3.959798995,0.032925,0.057183,0.023913,0.044064,0.015041,0.826874
377,3.115577889,-3.959798995,0.033045,0.057357,0.023918,0.043801,0.015059,0.82682
378,3.155778894,-3.959798995,0.033174,0.057549,0.023923,0.043536,0.015081,0.826738
379,3.195979899,-3.959798995,0.033312,0.057757,0.023929,0.043266,0.015108,0.826629
380,3.236180905,-3.959798995,0.033458,0.057982,0.023936,0.042991,0.015139,0.826494
381,3.27638191,-3.959798995,0.033614,0.058225,0.023943,0.042711,0.015175,0.826332
382,3.316582915,-3.959798995,0.033779,0.058487,0.023951,0.042424,0.015215,0.826144
383,3.35678392,-3.959798995,0.033953,0.058767,0.023957,0.042132,0.015261,0.82593
384,3.396984925,-3.959798995,0.034137,0.059066,0.023964,0.041832,0.015311,0.82569
385,3.43718593,-3.959798995,0.034329,0.059386,0.023969,0.041525,0.015365,0.825425
386,3.477386935,-3.959798995,0.034531,0.059726,0.023973,0.04121,0.015425,0.825135
387,3.51758794,-3.959798995,0.034742,0.060088,0.023975,0.040886,0.01549,0.824819
388,3.557788945,-3.959798995,0.034962,0.060472,0.023976,0.040552,0.01556,0.824478
389,3.59798995,-3.959798995,0.035192,0.060879,0.023973,0.040208,0.015636,0.824112
390,3.638190955,-3.959798995,0.035431,0.061309,0.023968,0.039854,0.015717,0.823721
391,3.67839196,-3.959798995,0.03568,0.061765,0.023959,0.039488,0.015803,0.823305
392,3.718592965,-3.959798995,0.035938,0.062246,0.023947,0.039109,0.015895,0.822865
393,3.75879397,-3.959798995,0.036205,0.062755,0.023929,0.038718,0.015993,0.822399
394,3.798994975,-3.959798995,0.036482,0.063291,0.023907,0.038313,0.016097,0.821909
395,3.83919598,-3.959798995,0.036768,0.063856,0.023879,0.037894,0.016207,0.821395
396,3.879396985,-3.959798995,0.037064,0.064452,0.023845,0.03746,0.016324,0.820855
397,3.91959799,-3.959798995,0.037368,0.06508,0.023804,0.03701,0.016447,0.82029
398,3.959798995,-3.959798995,0.037682,0.065742,0.023755,0.036544,0.016576,0.819701
399,4,-3.959798995,0.038005,0.066438,0.023698,0.036061,0.016713,0.819085
400,-4,-3.91959799,0.203267,0.256442,0.050568,0.098854,0.16966,0.221209
401,-3.959798995,-3.91959799,0.203529,0.254618,0.051082,0.099666,0.16882,0.222286
402,-3.91959799,-3.91959799,0.203762,0.25281,0.051595,0.100476,0.167967,0.223389
403,-3.879396985,-3.91959799,0.203968,0.25102,0.052107,0.101284,0.167101,0.224521
404,-3.83919598,-3.91959799,0.204144,0.249246,0.052618,0.102089,0.166222,0.225681
405,-3.798994975,-3.91959799,0.20429,0.247489,0.053128,0.102891,0.16533,0.226872
406,-3.75879397,-3.91959799,0.204406,0.245748,0.053637,0.103689,0.164425,0.228094
407,-3.718592965,-3.91959799,0.204491,0.244025,0.054143,0.104485,0.163507,0.229349
408,-3.67839196,-3.91959799,0.204545,0.242317,0.054648,0.105277,0.162575,0.230637
409,-3.638190955,-3.91959799,0.204567,0.240626,0.055151,0.106064,0.161631,0.231961
410,-3.59798995,-3.91959799,0.204556,0.238951,0.055651,0.106848,0.160672,0.233321
411,-3.557788945,-3.91959799,0.204512,0.237293,0.056148,0.107627,0.159701,0.234719
412,-3.51758794,-3.91959799,0.204434,0.23565,0.056643,0.108401,0.158715,0.236157
413,-3.477386935,-3.91959799,0.204321,0.234024,0.057133,0.10917,0.157716,0.237635
414,-3.43718593,-3.91959799,0.204174,0.232413,0.05762,0.109933,0.156703,0.239156
415,-3.396984925,-3.91959799,0.20399,0.230818,0.058103,0.110691,0.155677,0.240721
416,-3.35678392,-3.91959799,0.20377,0.229238,0.058582,0.111442,0.154636,0.242332
417,-3.316582915,-3.91959799,0.203512,0.227674,0.059056,0.112186,0.153581,0.243991
418,-3.27638191,-3.91959799,0.203217,0.226125,0.059524,0.112924,0.152512,0.245698
419,-3.236180905,-3.91959799,0.202883,0.224591,0.059987,0.113653,0.151428,0.247457
420,-3.195979899,-3.91959799,0.20251,0.223072,0.060444,0.114375,0.15033,0.24927
421,-3.155778894,-3.91959799,0.202097,0.221567,0.060894,0.115088,0.149217,0.251137
422,-3.115577889,-3.91959799,0.201643,0.220077,0.061337,0.115792,0.148089,0.253062
423,-3.075376884,-3.91959799,0.201147,0.218601,0.061773,0.116487,0.146946,0.255046
424,-3.035175879,-3.91959799,0.200609,0.217138,0.062201,0.117171,0.145789,0.257092
425,-2.994974874,-3.91959799,0.200028,0.215689,0.06262,0.117845,0.144615,0.259202
426,-2.954773869,-3.91959799,0.199403,0.214253,0.063031,0.118507,0.143426,0.261379
427,-2.914572864,-3.91959799,0.198734,0.212831,0.063431,0.119157,0.142222,0.263625
428,-2.874371859,-3.91959799,0.198019,0.21142,0.063822,0.119795,0.141002,0.265942
429,-2.834170854,-3.91959799,0.197258,0.210022,0.064201,0.120419,0.139765,0.268334
430,-2.793969849,-3.91959799,0.19645,0.208636,0.06457,0.121029,0.138513,0.270803
431,-2.753768844,-3.91959799,0.195595,0.207261,0.064926,0.121623,0.137244,0.273352
432,-2.713567839,-3.91959799,0.19469,0.205897,0.065269,0.122202,0.135958,0.275984
433,-2.673366834,-3.91959799,0.193737,0.204543,0.065598,0.122764,0.134655,0.278703
434,-2.633165829,-3.91959799,0.192732,0.203199,0.065914,0.123309,0.133335,0.281511
435,-2.592964824,-3.91959799,0.191677,0.201865,0.066214,0.123835,0.131998,0.284412
436,-2.552763819,-3.91959799,0.19057,0.200539,0.066498,0.124341,0.130643,0.287409
437,-2.512562814,-3.91959799,0.18941,0.199222,0.066765,0.124826,0.129271,0.290506
438,-2.472361809,-3.91959799,0.188197,0.197912,0.067015,0.12529,0.12788,0.293707
439,-2.432160804,-3.91959799,0.186929,0.196609,0.067247,0.12573,0.126471,0.297015
440,-2.391959799,-3.91959799,0.185605,0.195312,0.067458,0.126146,0.125044,0.300434
441,-2.351758794,-3.91959799,0.184573,0.193615,0.067721,0.126468,0.123634,0.30399
442,-2.311557789,-3.91959799,0.183782,0.191575,0.068024,0.126701,0.122234,0.307684
443,-2.271356784,-3.91959799,0.182907,0.189571,0.068303,0.126908,0.120811,0.3115
444,-2.231155779,-3.91959799,0.181947,0.187602,0.068554,0.127088,0.119365,0.315444
445,-2.190954774,-3.91959799,0.180901,0.185665,0.068778,0.12724,0.117895,0.319521
446,-2.150753769,-3.91959799,0.179768,0.18376,0.068973,0.127361,0.116403,0.323734
447,-2.110552764,-3.91959799,0.178548,0.181884,0.069138,0.127452,0.114887,0.328091
448,-2.070351759,-3.91959799,0.17724,0.180036,0.069271,0.12751,0.113348,0.332595
449,-2.030150754,-3.91959799,0.175843,0.178214,0.069372,0.127533,0.111785,0.337253
450,-1.989949749,-3.91959799,0.174358,0.176415,0.069439,0.12752,0.110199,0.342069
451,-1.949748744,-3.91959799,0.172782,0.174639,0.06947,0.127469,0.10859,0.34705
452,-1.909547739,-3.91959799,0.171117,0.172882,0.069465,0.127378,0.106956,0.352201
453,-1.869346734,-3.91959799,0.169362,0.171143,0.069423,0.127245,0.1053,0.357528
454,-1.829145729,-3.91959799,0.167516,0.16942,0.069341,0.127069,0.103619,0.363036
455,-1.788944724,-3.91959799,0.16558,0.16771,0.069218,0.126846,0.101914,0.368731
456,-1.748743719,-3.91959799,0.163553,0.166012,0.069053,0.126576,0.100186,0.37462
457,-1.708542714,-3.91959799,0.161435,0.164322,0.068845,0.126255,0.098434,0.380708
458,-1.668341709,-3.91959799,0.159228,0.162639,0.068593,0.125881,0.096659,0.387
459,-1.628140704,-3.91959799,0.15693,0.160961,0.068294,0.125452,0.09486,0.393503
460,-1.587939698,-3.91959799,0.154543,0.159284,0.067948,0.124966,0.093037,0.400222
461,-1.547738693,-3.91959799,0.152068,0.157605,0.067553,0.12442,0.091191,0.407163
462,-1.507537688,-3.91959799,0.149504,0.155924,0.067108,0.123811,0.089322,0.41433
463,-1.467336683,-3.91959799,0.146854,0.154235,0.066612,0.123137,0.087431,0.42173
464,-1.427135678,-3.91959799,0.144119,0.152538,0.066064,0.122396,0.085517,0.429366
465,-1.386934673,-3.91959799,0.141299,0.150829,0.065462,0.121585,0.083581,0.437244
466,-1.346733668,-3.91959799,0.138398,0.149105,0.064806,0.1207,0.081625,0.445366
467,-1.306532663,-3.91959799,0.135417,0.147363,0.064095,0.119741,0.079647,0.453737
468,-1.266331658,-3.91959799,0.132358,0.1456,0.063328,0.118704,0.07765,0.46236
469,-1.226130653,-3.91959799,0.129224,0.143813,0.062505,0.117587,0.075634,0.471237
470,-1.185929648,-3.91959799,0.126018,0.142,0.061625,0.116388,0.0736,0.48037
471,-1.145728643,-3.91959799,0.122744,0.140157,0.060688,0.115104,0.071549,0.489759
472,-1.105527638,-3.91959799,0.11958,0.138281,0.059645,0.113647,0.069581,0.499266
473,-1.065326633,-3.91959799,0.116678,0.136373,0.058456,0.111944,0.067782,0.508767
474,-1.025125628,-3.91959799,0.114283,0.134578,0.057561,0.110608,0.066229,0.516741
475,-0.984924623,-3.91959799,0.112548,0.132953,0.057057,0.109775,0.064993,0.522674
476,-0.944723618,-3.91959799,0.110817,0.131342,0.056547,0.108931,0.063773,0.528589
477,-0.904522613,-3.91959799,0.109093,0.129744,0.056031,0.108078,0.062567,0.534487
478,-0.864321608,-3.91959799,0.107375,0.12816,0.05551,0.107216,0.061375,0.540364
479,-0.824120603,-3.91959799,0.105664,0.126589,0.054984,0.106345,0.060199,0.54622
480,-0.783919598,-3.91959799,0.103038,0.124549,0.05419,0.105168,0.058532,0.554522
481,-0.743718593,-3.91959799,0.100122,0.122353,0.053295,0.103866,0.056721,0.563643
482,-0.703517588,-3.91959799,0.097314,0.120207,0.052413,0.102564,0.054984,0.572518
483,-0.663316583,-3.91959799,0.09461,0.118112,0.051544,0.101267,0.053319,0.581149
484,-0.623115578,-3.91959799,0.092009,0.116067,0.050689,0.099975,0.051722,0.589538
485,-0.582914573,-3.91959799,0.089506,0.114073,0.049849,0.098692,0.05019,0.597689
486,-0.542713568,-3.91959799,0.087098,0.112129,0.049025,0.09742,0.048722,0.605605
487,-0.502512563,-3.91959799,0.084783,0.110235,0.048218,0.096159,0.047315,0.61329
488,-0.462311558,-3.91959799,0.082558,0.10839,0.047427,0.094912,0.045966,0.620748
489,-0.422110553,-3.91959799,0.080418,0.106594,0.046653,0.09368,0.044672,0.627983
490,-0.381909548,-3.91959799,0.078363,0.104845,0.045897,0.092463,0.043432,0.635
491,-0.341708543,-3.91959799,0.076387,0.103144,0.045158,0.091264,0.042243,0.641803
492,-0.301507538,-3.91959799,0.074489,0.10149,0.044437,0.090083,0.041103,0.648397
493,-0.261306533,-3.91959799,0.072666,0.099882,0.043734,0.088921,0.04001,0.654788
494,-0.221105528,-3.91959799,0.070914,0.098318,0.043048,0.087778,0.038962,0.66098
495,-0.180904523,-3.91959799,0.069231,0.096799,0.04238,0.086655,0.037956,0.666979
496,-0.140703518,-3.91959799,0.067615,0.095322,0.041729,0.085552,0.036992,0.672789
497,-0.100502513,-3.91959799,0.066063,0.093888,0.041096,0.08447,0.036067,0.678415
498,-0.060301508,-3.91959799,0.064572,0.092496,0.04048,0.083409,0.03518,0.683863
499,-0.020100503,-3.91959799,0.06314,0.091144,0.039881,0.082369,0.034329,0.689137
500,0.020100503,-3.91959799,0.061765,0.089831,0.039298,0.08135,0.033512,0.694243
501,0.060301508,-3.91959799,0.060444,0.088557,0.038732,0.080352,0.032728,0.699186
502,0.100502513,-3.91959799,0.059176,0.087321,0.038183,0.079375,0.031976,0.703969
503,0.140703518,-3.91959799,0.057957,0.086121,0.037649,0.07842,0.031254,0.708599
504,0.180904523,-3.91959799,0.056787,0.084958,0.037131,0.077485,0.030561,0.713079
505,0.221105528,-3.91959799,0.055663,0.083829,0.036629,0.076571,0.029895,0.717414
506,0.261306533,-3.91959799,0.054584,0.082734,0.036141,0.075677,0.029256,0.721608
507,0.301507538,-3.91959799,0.053547,0.081673,0.035668,0.074804,0.028641,0.725666
508,0.341708543,-3.91959799,0.052552,0.080643,0.03521,0.073952,0.028052,0.729592
509,0.381909548,-3.91959799,0.051595,0.079646,0.034766,0.073118,0.027485,0.73339
510,0.422110553,-3.91959799,0.050677,0.078678,0.034335,0.072305,0.02694,0.737064
511,0.462311558,-3.91959799,0.049795,0.077741,0.033918,0.071511,0.026417,0.740618
512,0.502512563,-3.91959799,0.048948,0.076833,0.033514,0.070736,0.025914,0.744055
513,0.542713568,-3.91959799,0.048134,0.075953,0.033123,0.069979,0.025431,0.74738
514,0.582914573,-3.91959799,0.047353,0.075101,0.032745,0.069241,0.024966,0.750595
515,0.623115578,-3.91959799,0.046603,0.074275,0.032379,0.06852,0.02452,0.753704
516,0.663316583,-3.91959799,0.045882,0.073475,0.032025,0.067817,0.02409,0.75671
517,0.703517588,-3.91959799,0.045191,0.072701,0.031682,0.067131,0.023677,0.759617
518,0.743718593,-3.91959799,0.044527,0.071952,0.031351,0.066463,0.02328,0.762428
519,0.783919598,-3.91959799,0.04389,0.071227,0.03103,0.06581,0.022898,0.765145
520,0.824120603,-3.91959799,0.043278,0.070525,0.030721,0.065174,0.02253,0.767771
521,0.864321608,-3.91959799,0.042692,0.069847,0.030422,0.064553,0.022177,0.770309
522,0.904522613,-3.91959799,0.042129,0.069191,0.030134,0.063948,0.021837,0.772762
523,0.944723618,-3.91959799,0.041589,0.068556,0.029855,0.063358,0.02151,0.775132
524,0.984924623,-3.91959799,0.041071,0.067943,0.029586,0.062782,0.021196,0.777422
525,1.025125628,-3.91959799,0.040575,0.06735,0.029327,0.062221,0.020893,0.779634
526,1.065326633,-3.91959799,0.040099,0.066778,0.029077,0.061673,0.020602,0.78177
527,1.105527638,-3.91959799,0.039644,0.066226,0.028836,0.061139,0.020323,0.783833
528,1.145728643,-3.91959799,0.039208,0.065692,0.028603,0.060619,0.020054,0.785824
529,1.185929648,-3.91959799,0.03879,0.065178,0.02838,0.060111,0.019795,0.787746
530,1.226130653,-3.91959799,0.038391,0.064682,0.028164,0.059616,0.019546,0.789601
531,1.266331658,-3.91959799,0.038009,0.064205,0.027957,0.059132,0.019307,0.79139
532,1.306532663,-3.91959799,0.037644,0.063745,0.027758,0.058661,0.019077,0.793115
533,1.346733668,-3.91959799,0.037295,0.063302,0.027567,0.058201,0.018857,0.794778
534,1.386934673,-3.91959799,0.036963,0.062876,0.027383,0.057752,0.018644,0.796381
535,1.427135678,-3.91959799,0.036646,0.062467,0.027207,0.057314,0.018441,0.797926
536,1.467336683,-3.91959799,0.036344,0.062074,0.027037,0.056887,0.018245,0.799413
537,1.507537688,-3.91959799,0.036056,0.061697,0.026875,0.05647,0.018057,0.800844
538,1.547738693,-3.91959799,0.035783,0.061336,0.02672,0.056062,0.017877,0.802221
539,1.587939698,-3.91959799,0.035524,0.060991,0.026572,0.055664,0.017704,0.803545
540,1.628140704,-3.91959799,0.035278,0.06066,0.02643,0.055275,0.017539,0.804817
541,1.668341709,-3.91959799,0.035046,0.060345,0.026294,0.054896,0.01738,0.806039
542,1.708542714,-3.91959799,0.034826,0.060044,0.026165,0.054525,0.017228,0.807212
543,1.748743719,-3.91959799,0.034619,0.059758,0.026042,0.054162,0.017083,0.808336
544,1.788944724,-3.91959799,0.034424,0.059487,0.025925,0.053807,0.016944,0.809414
545,1.829145729,-3.91959799,0.034241,0.059229,0.025813,0.05346,0.016811,0.810446
546,1.869346734,-3.91959799,0.03407,0.058985,0.025708,0.05312,0.016685,0.811433
547,1.909547739,-3.91959799,0.03391,0.058756,0.025608,0.052787,0.016564,0.812375
548,1.949748744,-3.91959799,0.033762,0.05854,0.025513,0.052461,0.016449,0.813275
549,1.989949749,-3.91959799,0.033624,0.058338,0.025424,0.052142,0.01634,0.814133
550,2.030150754,-3.91959799,0.033498,0.058149,0.02534,0.051829,0.016236,0.81495
551,2.070351759,-3.91959799,0.033382,0.057973,0.025261,0.051521,0.016137,0.815726
552,2.110552764,-3.91959799,0.033276,0.057811,0.025187,0.051219,0.016044,0.816462
553,2.150753769,-3.91959799,0.033181,0.057662,0.025117,0.050923,0.015956,0.81716
554,2.190954774,-3.91959799,0.033096,0.057527,0.025053,0.050631,0.015874,0.817819
555,2.231155779,-3.91959799,0.033021,0.057405,0.024993,0.050344,0.015796,0.818441
556,2.271356784,-3.91959799,0.032957,0.057295,0.024937,0.050062,0.015723,0.819027
557,2.311557789,-3.91959799,0.032901,0.057199,0.024886,0.049783,0.015655,0.819576
558,2.351758794,-3.91959799,0.032856,0.057116,0.024839,0.049509,0.015591,0.820089
559,2.391959799,-3.91959799,0.03282,0.057047,0.024796,0.049237,0.015533,0.820567
560,2.432160804,-3.91959799,0.032794,0.05699,0.024756,0.048969,0.015479,0.821012
561,2.472361809,-3.91959799,0.032777,0.056947,0.024721,0.048703,0.015429,0.821422
562,2.512562814,-3.91959799,0.03277,0.056917,0.02469,0.04844,0.015385,0.821799
563,2.552763819,-3.91959799,0.032772,0.056901,0.024662,0.048179,0.015344,0.822142
564,2.592964824,-3.91959799,0.032783,0.056898,0.024637,0.047919,0.015309,0.822454
